,ra,dec,label
16714,74.73029199999998,-26.645945,0
23969,25.590944,-0.374,1
4695,54.556932,-57.731132,0
29922,21.051270000000002,-13.279043,1
37964,75.598338,-17.575212,1
19674,319.278662,-47.701577,1
38064,80.48003299999999,-34.267638,1
2780,24.745928,-26.661539,0
13669,26.521755,-55.402977,0
39543,11.626347,-28.119124,0
13934,66.204146,-54.11984,1
31311,335.31104700000003,-53.687546,1
1783,17.240625,-5.92627,1
31856,79.41104,-49.268082,1
24864,348.884327,-63.545962,1
4281,55.976164000000004,-18.501815,1
26986,20.384901,3.671107,1
17419,9.588581,-6.119714,1
24109,90.240488,-36.246233000000004,1
3915,22.903739,-10.561083,0
28701,9.50416,-32.836793,0
2402,17.409366000000002,-23.034268,1
22723,5.920083,-1.675555,0
28958,1.949022,-6.310352,1
28920,67.142501,-66.34632599999999,0
20759,58.303169,-33.621203,1
11135,75.919656,-38.603617,1
30311,9.952515,0.13435999999999998,0
31452,35.745401,-41.368805,1
35579,24.563795000000002,-58.469401,1
18320,316.479941,-45.237034,1
14336,49.432134999999995,-13.280813,1
25280,85.671037,-36.249763,1
32383,312.077255,-44.021278,0
25706,31.869108,0.6836899999999999,0
21448,311.808845,-62.912321,0
15067,318.487499,-49.292301,1
8072,328.657154,0.41158199999999995,1
35946,48.993289000000004,-54.794936,0
6696,28.622006,-30.719275,1
18477,66.726242,-49.322806,0
6846,53.80435500000001,-18.080361,0
10667,21.174361,-37.35556,0
12343,59.634738,-44.553233,0
19992,78.767602,-32.327081,0
4735,20.703231,1.905843,0
17979,30.699255,-34.275022,0
36626,346.669958,-61.937966,0
4375,54.884406000000006,-36.099309000000005,0
24325,37.992907,-0.343815,1
36069,359.127551,-0.9941180000000001,1
37504,33.701933000000004,-32.212414,1
7017,314.81784500000003,-62.998079000000004,0
13743,38.043324,-50.030178,1
28000,326.272317,-51.322784999999996,1
34096,318.63618399999996,-49.360081,0
8352,47.977965000000005,-57.110392000000004,0
16595,51.273212,-21.914161,1
2488,22.211574,-33.813654,1
26310,314.285949,-49.82827,1
26440,32.839786,-48.316113,0
11841,60.554491000000006,-37.320763,0
21931,46.094348,-48.913668,0
35190,89.43740600000001,-53.771243000000005,1
38107,60.469948,-64.10780199999999,0
19653,44.541253000000005,0.172512,0
35948,83.26763299999999,-56.566126000000004,1
18987,36.245103,-11.77723,1
27916,91.479961,-46.491145,1
31603,58.20460500000001,-25.653128,0
1905,21.752724,-52.925727,1
28226,351.694675,2.293994,0
11114,56.163396999999996,-35.982703,1
19590,42.438999,-6.011998999999999,1
13439,17.229212,-15.466485,1
36730,340.71903599999996,-2.103965,1
20670,13.99264,-54.976954000000006,1
3597,319.956341,-53.361231999999994,0
7910,25.185284,-16.21666,0
38520,40.227667,-5.329786,1
23142,71.58896299999998,-54.044087,0
22758,25.593631,-54.006641,1
21498,353.560221,-50.706046,0
11540,65.220443,-47.954971,0
35559,50.223874,-54.56746700000001,0
36344,11.354421,-30.030951,0
28269,51.565355,-53.546257,0
4414,96.032205,-55.419996,0
2587,73.348886,-33.454038,1
12758,353.487324,-51.857274,0
5133,346.55609100000004,-54.485608,1
30567,319.778377,-45.200064000000005,1
18688,9.850117,-33.64273,1
11021,96.380733,-48.00181,0
39956,89.45730400000001,-26.335978000000004,1
34432,313.386772,-47.216657,1
3414,77.654708,-39.331367,1
15998,42.680662,-34.914429999999996,1
18101,23.076587,-5.575417,0
14716,306.05705,-62.333096,0
16485,325.79507,-40.932722999999996,1
14038,55.12796899999999,-17.765584,0
29094,328.626964,-60.569743,1
15249,44.767568,-61.192176,1
18409,65.442143,-17.047107999999998,0
31498,29.869134999999996,-52.776773,0
9388,73.03501800000001,-31.973994,0
35568,349.987308,-58.141736,0
14722,351.619643,-56.493931,0
19986,88.15769,-57.801325,1
2683,356.659961,-44.303348,1
21376,42.193375,-8.206558,1
8961,80.15382799999998,-40.35289,0
20953,358.670801,-49.229315,0
33734,32.630452000000005,-54.432165000000005,1
1998,47.381225,-40.789081,1
13772,314.394025,-54.806526,0
15053,51.022586,-32.52235,0
39700,24.200703,-15.124673999999999,1
18332,322.675728,-55.238089,0
20709,7.755205,-58.364273,1
34493,18.57623,-6.258292,0
33907,79.855193,-37.853876,0
25633,19.287465,-36.352896,0
9847,27.709923999999997,-47.646409000000006,1
2165,39.525827,0.870732,1
7600,20.767774,2.680575,1
8189,60.370004,-43.720158000000005,0
17893,322.519663,-56.215352,0
18213,45.871027000000005,-34.273909,0
16031,305.54019500000004,-44.788369,1
4403,50.197708,-48.391065999999995,1
35333,328.06307799999996,-57.57275500000001,0
35203,10.410601,-23.90105,0
20321,7.532655,0.432866,1
32334,34.998602000000005,-18.78145,1
11245,90.834296,-40.092349,1
14675,7.904102000000001,-50.485612,0
38233,17.308608,-34.894462,0
18927,51.953592,-29.711702000000002,0
12566,12.949060000000001,-23.719852,1
8380,339.33030099999996,0.264439,1
1702,64.241443,-25.105687,1
23701,38.892418,-15.137599,1
6581,43.249034,-0.8844479999999999,1
36917,34.505381,-56.335837,1
35304,346.59601299999997,-41.681222,1
18107,342.92219,-1.807388,1
35925,42.465095,-26.344641999999997,1
31395,325.438058,-50.657223,0
6267,12.868584,-24.644071,0
37957,47.020990000000005,-21.775791,1
10345,45.137465999999996,-15.279551999999999,1
28217,322.982587,-51.213532,0
14552,87.743202,-55.66833199999999,0
34856,73.01207600000001,-48.738955,0
19335,306.961343,-43.818402,0
6512,93.960061,-38.81492,0
15792,322.523596,-56.2172,1
19610,6.335838,-28.933025,1
34785,2.063199,-34.574408,0
11083,83.30018000000001,-59.378623,1
11143,22.875548000000002,-14.595851000000001,1
36372,346.901452,2.210986,0
20233,51.783572,-34.399848999999996,1
4568,26.536443,-20.862323999999997,1
13698,98.587277,-55.798904,1
14957,39.89011,-42.026479,0
23759,28.835734999999996,-0.279647,0
22278,300.123525,-54.043975,0
1794,19.210312,-32.314861,0
25566,341.760061,-40.622171,0
14220,15.148623,-53.444658,1
26361,342.14427,-1.9349419999999997,0
2320,58.96495,-42.350128000000005,0
29125,30.028728000000005,0.475203,1
30890,49.214383000000005,-22.854470000000003,0
31776,340.19137,-45.742591,1
13074,87.51625200000001,-61.011301,0
39785,14.916978,-23.630153,0
3921,5.440857,-48.382506,1
3087,31.476249,-32.78652,0
1012,332.075133,-42.481303000000004,0
14365,24.024821,-14.015765,1
38157,349.20756,-53.467620999999994,1
26620,34.216534,-12.56018,1
7570,322.740885,-50.577498,1
10155,18.311931,-20.992095000000003,0
6614,22.832568,-13.935459,1
253,56.79818100000001,-54.603664,0
19426,57.521972999999996,-36.338516999999996,1
12743,93.563062,-57.791629,1
37489,84.861002,-25.791059,0
1215,82.243995,-28.669254,0
35632,63.377029,-57.604014,0
24444,91.075339,-52.57314,0
12983,78.43263,-28.530587,1
36,307.197598,-60.167502,0
35604,327.978939,1.080899,1
18031,25.632384,-47.575292,0
17382,25.934720000000002,-15.531842000000001,1
3116,47.906113,-32.042342,1
39801,72.219183,-50.592466,0
20057,10.839701,-24.845667000000002,0
26566,36.09202,-9.95432,0
19086,80.499036,-49.979943,1
10641,54.67135,-17.011827999999998,0
35090,7.367888000000001,-35.333685,0
18948,14.554289,-25.140787,1
33173,78.165674,-48.188724,0
21072,76.38805500000001,-35.57172,0
22614,4.468652,-1.4333360000000002,0
24738,86.614863,-32.477011,1
17969,48.545607000000004,-17.917308,0
31561,83.554536,-30.675741,1
25594,19.412355,-32.530778000000005,0
3707,44.113442,-60.335876,0
37679,23.275693,-19.23425,1
29047,306.057639,-43.646585,0
36021,333.24386,-56.421546,0
20160,42.317494,-4.116381,0
13034,300.849832,-50.48522,0
34155,325.9632450000001,-42.161938,0
29122,43.697589,-41.28021,0
19884,62.806592,-58.882045,1
8409,86.449038,-23.798429000000002,1
34142,52.91593100000001,-34.048988,1
12033,30.224887,-14.421999,0
21491,10.708057,4.309714,1
35455,38.501286,-14.196614000000002,1
23183,308.546292,-50.016989,0
2595,5.656192,-48.569052,0
1578,17.964579999999998,-24.835195000000002,1
9482,86.588813,-52.102142,0
27740,34.774263,-11.936563,0
4047,61.980312,-52.405282,0
1529,38.624733,-12.217781,0
11697,82.327803,-37.412111,0
5604,7.946553999999999,-7.07598,1
26731,30.225631,-14.421321,0
20381,45.531633,-13.913302999999999,1
24466,8.504197999999999,-28.953903000000004,1
22303,22.061346,2.665116,0
33086,55.89238,-53.671319,0
5258,301.188754,-55.096791,0
13621,33.050836,-29.409844,1
25621,6.339555000000001,-26.598940999999996,1
5920,325.350725,-1.372434,1
20779,67.989195,-59.630431,0
28837,80.01406999999998,-25.195141,0
30205,12.105599,-18.651923,0
21984,306.417125,-59.631721,0
5006,336.19279900000004,-56.648636,0
2244,352.885172,-58.653192000000004,1
19586,15.750706,-33.559667,1
11620,48.875163,-26.807835999999998,1
6744,42.327008,-31.033365000000003,1
38863,332.8280000000001,-63.669935,0
2646,76.15325899999999,-52.333079,1
7974,306.095196,-57.311322,1
14929,337.651742,-42.662929,1
31849,21.31636,-36.059446,0
8060,321.092265,-0.089797,1
20342,47.394982,-52.82249,0
20266,7.770556999999998,-3.584428,0
19291,46.794471,-23.011315,0
5522,343.955358,-50.090056,0
22972,331.002422,-48.247945,0
20386,98.163381,-54.108187,0
31732,21.174332,-58.428202,1
36521,11.464625,-63.698268000000006,1
136,344.278748,-51.812290999999995,1
4464,68.57394000000001,-51.69867,1
8002,0.824367,2.726368,1
26131,358.103858,-48.10103,0
17965,333.986619,-49.968179,1
16573,47.397196,-52.131305,0
10739,342.55539,-1.286141,1
27449,356.52621600000003,-56.55531800000001,0
12326,26.648165000000002,-27.394596000000003,1
34286,66.09264399999999,-35.21088599999999,0
34687,75.694728,-37.697663,0
27671,329.941489,-46.070522,0
1186,9.365461,-7.107308,0
11345,9.30508,-4.547341,1
10570,37.524039,-33.602990000000005,0
410,32.423334999999994,-24.535481,1
12175,34.76556,-3.6101970000000003,1
31318,48.153003000000005,-51.259016,0
32604,355.029139,-0.506945,1
21227,27.765647,-36.085138,0
31601,64.19290600000001,-58.00165500000001,0
35710,51.083115,-12.944083000000001,1
20087,20.428093,-21.867046,0
38766,66.078012,-48.077404,0
18693,45.707417,-25.606603,1
18445,33.271459,-12.63838,1
11374,37.813831,-36.095008,1
16624,359.594018,-45.766892,0
20762,11.858107,-29.151696,1
27971,318.4235,-46.829715,0
15547,37.378406,-60.12755,1
26128,56.753636,-35.014106,1
993,54.821358,-24.981652,1
5066,40.497305,0.015567,0
29695,32.228363,-20.462219,0
12387,21.012602,-42.685493,0
15250,56.416993999999995,-18.215101999999998,1
23786,35.450445,-45.912008,1
1562,34.748141,-16.627741,0
26682,352.021047,-60.809369,0
4312,27.427318,-56.354456000000006,1
1831,43.004958,-13.795967999999998,1
35882,75.752932,-60.182894,1
19853,359.84504300000003,0.465875,0
3221,62.993021,-17.906874,1
5109,86.95874,-25.741269,1
5673,57.182683,-32.409596,1
3172,51.918514,-21.12327,1
34208,1.94376,-45.790876000000004,1
9555,355.790585,-44.749826,1
27815,350.070244,-42.664849,1
30385,64.13526800000001,-50.386787,1
25023,32.597945,-14.905457,0
6742,42.888684000000005,-10.845258,0
20910,43.552375,-10.374652000000001,0
12656,34.35065,-64.131877,1
16272,0.043151,-3.666814,0
32348,59.859425,-67.886619,1
20314,51.166767,-33.21693,1
17150,14.405016,-56.238298,1
7459,33.955979,3.6418220000000003,0
14987,73.385984,-21.470864000000002,1
30293,346.903937,-44.854213,1
10278,58.422008,-13.866689000000001,1
7979,14.012782000000001,-52.453537,1
8783,22.103923,-22.566122,1
22245,353.32232,-49.077409,0
39291,13.489288,-17.994101,0
8026,57.420264,-15.136103,0
27111,33.651245,-45.961432,1
6313,4.494452,-1.315005,0
28251,10.411155,-29.043552000000002,1
17155,52.724814,-11.225364,1
25375,20.950117000000002,1.483774,0
3304,24.670017,-17.820351000000002,0
10363,36.466312,-11.772756,1
17261,48.305057,-17.103644,1
12109,37.271102,-0.864108,0
7678,334.56485699999996,-62.068488,1
19712,340.312997,-64.276434,1
25686,22.261432,-6.380931,0
1101,47.157088,-33.198877,0
17093,317.413897,-43.72157,1
15972,63.165586,-61.461108,0
4001,84.87006,-49.930033,1
4733,95.245603,-58.583626,1
6594,65.1712,-31.690676,0
15661,307.520805,-51.259496999999996,1
15991,20.869492,-24.374088,0
12047,354.569875,-39.855256,1
5377,67.059884,-34.825821999999995,1
37047,32.527516999999996,-7.571145,1
3283,17.668269,-46.173406,1
11618,30.314465000000002,-34.586419,1
19784,22.151955,-21.542644,0
35231,4.94449,-49.451569,0
32409,342.644138,-44.833451000000004,1
37377,86.95750799999998,-54.080865,0
35208,10.037255,-56.51035699999999,1
8476,54.74775699999999,-53.889998,0
33207,57.179926,-48.423352,0
17391,323.150937,1.1286040000000002,1
7467,45.273133,-38.253557,0
39452,65.348315,-45.923477,0
28582,48.104846,-15.652203,0
26192,74.84426500000001,-64.24275399999999,0
37009,316.86973,-47.240627,0
12753,20.113117000000003,-30.284361999999998,1
30017,317.63037,-58.551272999999995,1
38402,317.153708,0.137241,0
13653,77.126928,-36.286935,1
20391,356.939764,-2.279309,1
19819,23.508094,-6.639760000000001,1
16174,83.162847,-33.012235,1
1582,9.99137,1.846169,0
34948,4.045761,-49.89539,0
38076,90.086466,-57.933521,0
16099,17.051565,-61.81004300000001,0
10039,339.074648,-51.725559000000004,1
35212,31.929125,-16.466197,1
17062,308.081544,-43.582445,1
18986,41.803896,-14.884443,1
16062,81.6004,-31.471682,1
31705,24.085406,-63.119845,1
36754,35.140482,-9.208011,1
26650,9.384701,-56.32343100000001,1
37091,52.663799,-31.929965999999997,0
27615,64.098837,-28.499846999999995,0
11625,348.080701,-1.554233,1
39800,52.559078,-48.500047,0
17196,99.64813000000001,-59.26315,1
12160,74.657892,-49.153022,1
7588,50.637417,-18.397351999999998,1
4612,62.697373999999996,-32.817023999999996,1
15423,9.752435,-37.068290000000005,1
4520,45.298282,-10.607315,0
6488,40.105359,-2.722135,0
30214,342.20291000000003,-0.987726,0
36229,7.790310000000001,-53.613341000000005,0
13711,22.258091,-22.379284,1
31695,44.001257,-54.58093,1
6259,54.146903,-56.951094,1
3837,24.643973000000003,-42.551759000000004,1
7737,44.686626000000004,-5.271375,1
13908,49.466883,-38.394890999999994,0
32980,18.896783,0.2428,1
32426,3.387975,2.551857,0
23990,18.701535999999997,-30.965982,0
5517,317.102755,-63.332712,1
27825,36.301334999999995,-40.412693,0
30616,57.57293000000001,-19.211726000000002,0
7564,40.717921000000004,-40.168847,1
30099,49.154994,-23.639915,1
30358,12.945298,-40.896024,0
38387,28.33615,-17.502703999999998,0
32197,70.10449100000001,-49.232364000000004,0
6917,83.291668,-47.109703,1
37374,32.231567999999996,1.574187,1
23467,35.159965,-57.26410799999999,0
23092,341.315125,1.051031,1
25831,316.37458399999997,-47.244219,0
1010,61.066089,-37.825175,1
35538,13.928555,-22.316093,0
28009,304.98624700000005,-52.709053000000004,1
35092,74.617087,-34.949224,1
24523,79.219199,-39.174442,1
39948,0.7491300000000001,-5.512036,1
27801,352.678502,0.23279499999999997,1
7004,66.291916,-42.945889,0
4703,46.941046,-52.952646,0
6577,93.416383,-38.384221999999994,0
37906,18.003192000000002,-47.511804,1
35749,50.677473,-26.394467,1
2305,26.404708000000003,-34.915628000000005,0
12838,22.39741,2.427996,0
13597,87.153071,-34.665597,1
1766,24.188897,-20.947924,0
19386,72.374903,-49.288649,0
28824,339.037031,-45.706602000000004,1
6921,94.170692,-60.15166800000001,0
20683,37.28528,0.6604869999999999,1
17489,64.92055500000001,-31.603579999999997,1
10728,18.339827,-1.8233270000000001,1
34930,53.32781899999999,-35.263195,1
16666,9.911495,-37.53852,0
34192,64.702344,-29.016649,0
21769,41.822823,-14.709432000000001,1
38847,352.696155,-48.413953,1
12427,348.62841299999997,-43.606054,0
29142,56.353353000000006,-17.067898,0
26579,7.4540099999999985,-5.126089,0
35914,62.424682,-15.971960000000001,0
21874,32.918931,-3.9484760000000003,0
13278,319.472873,-48.416676,0
24722,28.639929,-12.009044,1
6252,312.35305,-45.050535,0
30054,17.268456,-0.913969,1
20796,21.507439,-29.397409000000003,0
32001,29.489565999999996,-33.000034,0
26844,47.424465000000005,-35.539415000000005,1
14141,315.07579,-41.246667,0
32956,39.311771,1.880553,1
3625,30.314114,-14.248043,1
8294,4.666283999999999,-32.520938,0
21914,61.67092099999999,-53.449166000000005,1
20556,335.49256299999996,-46.745490000000004,1
32707,47.976652,-38.108362,0
22274,31.008109,-32.310173999999996,1
25985,327.413432,-50.590215,0
7440,2.658851,4.6569129999999985,0
7520,24.518692,-50.385608000000005,1
2088,330.939056,1.518002,1
33244,3.958463,-6.5946539999999985,0
10842,41.710499,-8.582606,1
2797,36.309926000000004,-58.379934,0
24550,16.542394,-6.270211,1
14600,13.030249000000001,-19.128824,0
38178,20.927739000000003,-5.588884999999999,1
6268,329.302135,-1.594993,0
8244,308.987175,-65.073236,0
28212,345.749334,-44.775288,0
8280,8.520222,-4.708714,1
6037,324.045045,0.279575,0
1883,40.338196999999994,-57.167025,0
8397,53.33856,-20.763793,0
22371,82.345536,-24.848477,0
30364,85.81423199999999,-46.846598,1
12654,17.896878,-56.46314399999999,0
38249,72.01002799999998,-20.655749,0
34369,30.850618,-28.597974,1
13650,40.387626000000004,-16.960983,1
2307,337.009495,-1.173459,1
14128,54.859306999999994,-24.051333,1
28677,0.74174,-0.878401,0
3636,354.371373,-48.443058,0
4937,84.257153,-61.602168000000006,0
8981,81.600415,-50.124101,1
39254,351.620842,-64.462664,1
17310,66.370263,-53.867864000000004,1
20849,9.735818,3.3340199999999998,1
3017,37.569077,-1.960146,0
19807,326.551066,-43.976471999999994,1
10176,9.539597,-31.740561,0
4707,19.017495,-5.240395,0
34915,305.756592,-44.281484000000006,0
7635,69.204045,-64.39003100000001,1
30219,83.62366800000001,-34.646504,1
2562,75.276388,-19.2196,1
11535,16.982861,-64.98266600000001,0
11974,83.31939200000001,-19.003463,0
26236,97.491688,-58.615526,0
17492,17.311650999999998,4.113015,0
13443,343.617785,-43.159988,1
19265,2.542925,-4.755105,1
26255,41.923467,2.247442,0
7527,39.831969,-19.290668,1
3063,334.181853,-49.301945,1
30007,342.4098,-1.89285,1
8,28.05345,-15.256946999999998,0
16580,306.245783,-62.995728,0
30987,97.023708,-54.410603,0
32367,20.03947,-44.165518,0
32186,89.584691,-30.536616,1
20775,60.310205,-18.069674,0
38237,55.303047,-32.206340999999995,0
27273,89.501685,-53.652122,1
29003,35.150234999999995,-62.982896999999994,1
29008,320.685027,0.890653,1
13494,63.364155000000004,-59.12286,0
38280,81.064962,-46.543572,1
1298,61.064659,-31.87881,0
31443,327.804385,0.8298869999999999,0
8654,42.935721,-60.352723,0
25848,50.037631,-13.337737,0
21171,58.128338,-58.839177,0
9329,6.889662,2.353192,0
39834,20.946827,-1.290771,1
26507,81.7047,-34.976888,1
3792,24.738254,-9.529789,0
36806,56.915851,-45.815825,1
12861,83.41692900000001,-22.803621,0
34382,16.791211999999998,-4.018192,1
19142,26.698479,-31.787781,1
4236,10.906601,-55.786306999999994,0
25544,65.248862,-43.653889,1
25711,10.0209,-20.890013,1
32233,26.060446,-12.259016,1
30085,13.586489000000002,-30.581896,1
16910,60.449896,-64.17104499999999,0
37965,16.604991000000002,-34.20388,0
34931,80.85535899999999,-20.872385,1
14637,44.969868,4.264939,1
20629,14.692560999999998,-63.737248,0
7668,55.591997,-36.447432,1
23457,40.160002,-31.043475,0
15519,326.654594,-42.408089000000004,0
29449,32.335471000000005,-9.037716,1
17319,339.585169,-60.38098000000001,1
11399,5.5496870000000005,-29.269363000000002,0
24917,317.869137,-1.404316,0
11405,350.594792,-42.340636,0
30058,8.861023,-44.973139,0
20911,353.033115,-41.896433,0
9399,21.512477,-53.132164,1
18575,35.764099,-60.067763,0
7826,325.462493,-56.684798,1
